ITEM,AIN,MIN BID,IMP,NSB#,LEGAL DESCRIPTION,LOCATION,PROPERTY ADDRESS,clean_address,Latitude,Longitude
2730,5010-008-061,"$9,207",,536,"*TR=21687*LOT COM AT INTERSECTION OF SE LINE OF LOT 138 TR NO 21687 WITH
NE LINE OF LOT 3 PM 88-7 TH NW ON SD NE LINE TO NW LINE OF SD LOT 138 TH NE
AND FOLLOW- ING BDRY LINE OF SD LOT 138 TO BEG POR OF LOT 138",COUNTY OF LOS ANGELES,VACANT LOT,VACANT LOT,,
2731,5013-018-006,"$4,387",,536,TRACT NO 911 LOT 6,CITY-LOS ANGELES,5157 CRENSHAW BLVD LOS ANGELES CA 90043 1853,5157 CRENSHAW BLVD LOS ANGELES CA 90043,33.9957622,-118.3310978
2732,5013-022-004,"$4,987",Y,536,TRACT # 3813 LOT 6,CITY LOS ANGELES,3314 W VERNON AVE LOS ANGELES CA 90008 5230,3314 W VERNON AVE LOS ANGELES CA 90008,34.0035608,-118.3297781
2734,5017-031-017,"$113,298",Y,553,VERMONT AVE SQUARE LOT 17 BLK 8,CITY-LOS ANGELES,1048 W 45TH ST LOS ANGELES CA 90037 2405,1048 W 45TH ST LOS ANGELES CA 90037,34.0025754,-118.2926117
2735,5017-031-019,"$81,353",Y,553,VERMONT AVE SQUARE LOT 19 BLK 8,CITY-LOS ANGELES,1040 W 45TH ST LOS ANGELES CA 90037 2405,1040 W 45TH ST LOS ANGELES CA 90037,,
2736,5018-010-001,"$19,789",,553,CLAWSON V1LLA TRACT LOT 9,CITY-L.A. SANTA,4726 S VERMONT AVE LOS ANGELES CA 90037 2964,4726 S VERMONT AVE LOS ANGELES CA 90037,34.0002302,-118.2914275
2737,5020-002-006,"$13,038",Y,553,WEST PARK TRACT NO 2 LOT 21 BLK L,CITY-LOS ANGELES,1326 W 40TH PL LOS ANGELES CA 90037 1704,1326 W 40TH PL LOS ANGELES CA 90037,34.0098353,-118.2986734
2740,5025-009-121,"$13,498",Y,536,TRACT NO 29544 LOT 1 CONDOMINIUM UNIT 121,CITY-LOS ANGELES,5328 1/2 VILLAGE GRN LOS ANGELES CA 90016 5105,5328 1/2 VILLAGE GRN LOS ANGELES CA 90016,,
2741,5028-006-008,"$4,219",,536,"TRACT # 20871 LOT COM SE ON NE LINE OF LOT 64 111.34 FT FROM MOST N COR
OF SD LOT TH S 39¢30'21"" W 30 FT TH S 49¢17'44"" E 139.06 FT TH N 41¢54'11"" E 30 FT
TH NW ON SD NE LINE 140.33 FT TO BEG PART OF LOT 64",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2742,5028-006-017,"$3,535",,536,"TRACT # 20871 LOT ON SW LINE OF DON RICARDO DR COM NW THEREON 195.86
FT FROM SE TERMINUS OF A CURVE CONCAVE TO SW IN SD SW LINE HAVING A
RADIUS OF 3354 FT AND A LENGTH OF 307.20 FT TH NW ON SD SW LINE TO SW
PROLONGATION OF SE LINE OF LOT 60 TH S 33¢20'04"" W 30 FT TH SE CONCENTRIC
WITH SD SW LINE TO A PT S 39¢30'21"" W 30 FT FROM BEG TH N 39¢30'21"" E TO BEG
PART OF LOTS 64 AND LOT 65",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2745,5035-025-012,"$28,662",Y,536,TRACT NO 998 LOT 13,CITY-LOS ANGELES,1650 W 38TH PL LOS ANGELES CA 90062 1001,1650 W 38TH PL LOS ANGELES CA 90062,34.016359,-118.3099796
2747,5042-020-008,"$42,787",Y,536,TRACT NO 12353 LOTS 5 AND LOT 6,CITY-LOS ANGELES,"1929 ROCHESTER CIRCLE LOS ANGELES CA 90018
0000",1929 ROCHESTER CIRCLE LOS ANGELES CA 90018,34.0210573,-118.3150685
2748,5043-003-015,"$39,582",Y,536,TRACT NO 1566 LOT 381 AND E 10.54 FT MEASURED ON N AND S LINES OF LOT 382,CITY-L.A. MID-CI,5253 W ADAMS BLVD LOS ANGELES CA 90016 2626,5253 W ADAMS BLVD LOS ANGELES CA 90016,,
2749,5048-014-041,"$4,782",Y,536,TRACT NO 12183 LOT 111,CITY-LOS ANGELES,2907 S GENESEE AVE LOS ANGELES CA 90016 3102,2907 S GENESEE AVE LOS ANGELES CA 90016,34.0289207,-118.3710021
2750,5050-029-043,"$22,735",Y,536,TRACT NO 5780 LOT 205,CITY-LOS ANGELES,3023 SOMERSET DR LOS ANGELES CA 90016 4215,3023 SOMERSET DR LOS ANGELES CA 90016,34.0273908,-118.3374649
2751,5051-032-013,"$634,927",Y,536,TRACT NO 5580 W 40 FT OF LOTS 11 AND LOT 12 BLK H,CITY-LOS ANGELES,3212 W 30TH ST LOS ANGELES CA 90018 3205,3212 W 30TH ST LOS ANGELES CA 90018,34.0275546,-118.3307341
2753,5055-006-012,"$382,014",Y,553,"LOTS 1,2,3 ROWLEY TR AND 1/2 VAC ALLEY ADJ S, EX ST LOTS 7,8 ELLENDALE
PLACE",CITY-LOS ANGELES,1342 W ADAMS BLVD LOS ANGELES CA 90007 1635,1342 W ADAMS BLVD LOS ANGELES CA 90007,,
2754,5060-027-021,"$12,909",Y,536,A PORTION OF THE ARLINGTON HEIGHTS TRACT LOT 20 BLK 22,CITY-LOS ANGELES,2005 3RD AVE LOS ANGELES CA 90018 1223,2005 3RD AVE LOS ANGELES CA 90018,34.038906,-118.3201693
2755,5061-011-007,"$3,463",Y,536,TRACT NO 869 LOT 22 BLK C,CITY-LOS ANGELES,2125 HILLCREST DR LOS ANGELES CA 90016 1713,2125 HILLCREST DR LOS ANGELES CA 90016,34.0377803,-118.3396481
2756,5062-024-053,"$3,338",,536,TRACT NO 1566 (EX OF ST) LOT 167,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2757,5067-013-032,"$190,139",,536,"TR=5870 EX OF ST LOTS 19,20,21 AND EX OF STS LOT 22 BLK 7",CITY-L.A. MID-CI,VACANT LOT,VACANT LOT,,
2763,5075-010-033,"$55,651",Y,553,TR=62951 LOT 1 CONDO UNIT 201 (AIRSPACE AND 1/5 INT IN COMMON AREA),CITY-LOS ANGELES,2715 W 14TH ST 201 LOS ANGELES CA 90006 4360,2715 W 14TH ST 201 LOS ANGELES CA 90006,,
2764,5090-020-045,"$41,961",Y,539,*TR=34183 CONDOMINIUM*UNIT 211,CITY-LOS ANGELES,"835 S LUCERNE BLVD NO 211 LOS ANGELES CA
90005 3798",835 S LUCERNE BLVD NO 211 LOS ANGELES CA 90005,,
2767,5101-012-003,"$44,362",Y,553,PARK PLACE LOT 16 BLK I,CITY-LOS ANGELES,144 E 53RD ST LOS ANGELES CA 90011 4518,144 E 53RD ST LOS ANGELES CA 90011,33.994152,-118.2721059
2768,5103-001-003,"$23,031",Y,536,"THE SOUTH PARK VIEW TRACT W 50.83 FT OF N 17.5 FT OF LOT 4 AND W 50.83 FT
OF LOTS 5,6 AND LOT 7",CITY-L.A. SANTA,5100 AVALON BLVD LOS ANGELES CA 90011 4526,5100 AVALON BLVD LOS ANGELES CA 90011,33.996454,-118.265108
2769,5104-007-031,"$50,129",Y,536,COMPTON AVE VILLA TRACT LOT 29,CITY-LOS ANGELES,1411 E 52ND ST LOS ANGELES CA 90011 4965,1411 E 52ND ST LOS ANGELES CA 90011,33.9958222,-118.2498648
2770,5105-020-010,"$7,207",Y,536,BOWEN'S SLAUSON JUNCTION TRACT EX OF ST LOT 262,CITY-L.A. SANTA,5739 LONG BEACH AVE LOS ANGELES CA 90058 3819,5739 LONG BEACH AVE LOS ANGELES CA 90058,33.9904841,-118.2430962
2771,5106-011-011,"$6,877",Y,536,"LOS ANGELES BUILDING CO'S COMPTON AVE TR 1/2 VAC ALLEY ADJ ON S AND LOT
12",CITY-LOS ANGELES,1608 E 45TH ST LOS ANGELES CA 90011 4312,1608 E 45TH ST LOS ANGELES CA 90011,,
2773,5113-036-008,"$30,701",Y,553,SOUTH WOODLAWN LOT 8 BLK 15,CITY-L.A. SANTA,4318 S MAIN ST LOS ANGELES CA 90037 2712,4318 S MAIN ST LOS ANGELES CA 90037,34.0051889,-118.2738834
2774,5115-001-011,"$63,845",Y,536,"PART OF NADEAU ORANGE TRACT W 26 FT MEASURED ON N AND S LINES OF LOT
17 AND E 11 FT MEASURED ON N AND S LINES OF LOT 19 BLK S",CITY-LOS ANGELES,731 E 41ST PL LOS ANGELES CA 90011 3126,731 E 41ST PL LOS ANGELES CA 90011,34.0082922,-118.2627303
2775,5115-014-033,"$17,702",,536,ROSE TR EX OF ST LOT 95,CITY-L.A. SANTA,1037 E VERNON AVE LOS ANGELES CA 90037 2415,1037 E VERNON AVE LOS ANGELES CA 90037,34.0040127,-118.2576678
2776,5119-002-007,"$20,668",Y,536,GEORGE DALTON SR TRACT LOT 31 BLK 1,CITY-LOS ANGELES,1362 E 20TH ST LOS ANGELES CA 90011 1227,1362 E 20TH ST LOS ANGELES CA 90011,34.0222739,-118.2500856
2780,5129-010-018,"$91,037",Y,521,J G MCDONALD TRACT EX OF ST LOT 35,CITY-L.A. SANTA,"1547 E WASHINGTON BLVD LOS ANGELES CA 90021
3131",1547 E WASHINGTON BLVD LOS ANGELES CA 90021,,
2781,5130-012-040,"$126,610",Y,521,HAFEN TRACT FOR DESC SEE ASSESSOR'S MAPS POR LOT 107,CITY-LA TD #1 CE,1437 E 15TH ST LOS ANGELES CA 90021 2703,1437 E 15TH ST LOS ANGELES CA 90021,34.0255421,-118.2451505
2782,5132-011-088,"$73,050",Y,539,TR=51568 LOT 1 CONDO UNIT 39,CITY-LOS ANGELES,"1100 S SAN PEDRO ST F 7 LOS ANGELES CA 90015
2348",1100 S SAN PEDRO ST F 7 LOS ANGELES CA 90015,,
2787,5155-028-022,"$28,940",Y,539,TRACT # 91 LOTS 92 AND LOT 93,CITY-LOS ANGELES,2615 W 6TH ST LOS ANGELES CA 90057 3109,2615 W 6TH ST LOS ANGELES CA 90057,34.0621895,-118.2805886
2789,5169-003-011,"$273,076",Y,503,SUB OF MARTINEZ TR FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 1,CITY-L.A. ADELAN,3132 E PICO BLVD LOS ANGELES CA 90023 3604,3132 E PICO BLVD LOS ANGELES CA 90023,34.0179225,-118.2123521
2790,5172-006-029,"$40,106",Y,606,SALT LAKE DEPOT TRACT LOT 57 AND S 6.25 FT OF LOT 58,CITY-LOS ANGELES,162 S CLARENCE ST LOS ANGELES CA 90033 3304,162 S CLARENCE ST LOS ANGELES CA 90033,34.046703,-118.2240327
2792,5178-005-010,"$26,803",Y,606,CARNATION TERRACE TRACT LOT 79,CITY-LOS ANGELES,3134 FAIRMOUNT ST LOS ANGELES CA 90063 2710,3134 FAIRMOUNT ST LOS ANGELES CA 90063,34.0477723,-118.1943285
2793,5178-020-033,"$5,827",Y,606,RECORDS SUB OF W 1/2 OF LOT 7 BLK 74 H S SW 55.5 FT OF LOT 21,CITY-LOS ANGELES,3036 FOLSOM ST LOS ANGELES CA 90063 2806,3036 FOLSOM ST LOS ANGELES CA 90063,34.0445138,-118.19891
2795,5180-017-025,"$38,812",Y,606,ROSETTA TRACT LOT 26,CITY-LOS ANGELES,2731 MICHIGAN AVE LOS ANGELES CA 90033 3605,2731 MICHIGAN AVE LOS ANGELES CA 90033,,
2798,5188-004-046,"$7,272",Y,503,TRACT # 1630 LOT 2,CITY-L.A. ADELAN,3343 WHITTIER BLVD LOS ANGELES CA 90023 2205,3343 WHITTIER BLVD LOS ANGELES CA 90023,34.0280971,-118.20148
2799,5188-008-022,"$9,059",Y,503,THE SCHMITT TRACT LOT 21 BLK 9,CITY-L.A. ADELAN,3731 WHITTIER BLVD LOS ANGELES CA 90023 1703,3731 WHITTIER BLVD LOS ANGELES CA 90023,34.0243096,-118.1928703
2800,5190-003-010,"$13,241",Y,503,TRACT # 4458 LOT 24 BLK 1,CITY-LOS ANGELES,3227 GARNET ST LOS ANGELES CA 90023 2910,3227 GARNET ST LOS ANGELES CA 90023,34.0246696,-118.2070202
2801,5206-015-015,"$8,879",,606,MEADOW GLEN TRACT NW 1/2 OF LOT 20 BLK 1,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2802,5206-015-022,"$8,558",,606,MEADOW GLEN TRACT NW 1/2 OF LOT 21 BLK 1,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2803,5206-022-015,"$1,514",,606,MEADOW GLEN TRACT NW 60 FT OF LOT 30 BLK 5,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2804,5207-020-014,"$3,748",,606,"CITY LANDS OF LOS ANGELES LOT COM AT MOST S COR OF LOT 12 BLK J
CORRECTED PLAT OF THE J G WHITTAKER TRACT TH S 77¢37' E 133.01 FT TH NW
93.2 FT TO SE LINE OF SD BLK J TH SW THEREON 94.9 FT TO BEG",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2805,5207-025-003,"$2,530",,606,CHULA VISTA TRACT LOT 20,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2806,5208-008-018,"$2,519",,606,"WM LACY'S ADD TO EAST LOS ANGELES E 80 FT MEASURED ON N AND S LINES OF
LOT 45",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2807,5208-013-010,"$15,364",,606,"*LAND DESC IN DOC 0006586, 76-6-18 *TR=8002*POR OF LOT 41",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2808,5208-013-011,"$17,041",,606,TRACT # 8002 S 60 FT MEASURED ON W LINE OF LOT 41,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2809,5208-019-031,"$22,692",,606,ELA HILLS TRACT LOT 27 BLK T,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2810,5208-026-009,"$46,774",Y,606,ELA HILLS TRACT LOT 6 BLK C,CITY-LOS ANGELES,"2521 LINCOLN PARK AVE LOS ANGELES CA 90031
2424",2521 LINCOLN PARK AVE LOS ANGELES CA 90031,34.0763794,-118.2028886
2811,5209-003-001,"$13,294",,606,"ELA HILLS TRACT LOT COM AT NW COR OF LOT 1 BLK R TH SW ON SE LINE OF EVA
TERRACE 31.2 FT TH SE ON SW LINE OF SD LOT 51.7 MORE OR LESS FT TH N 20¢
07' E TO N LINE THEREOF TH S 89¢ 30' W TO BEG PART OF LOT 1 BLK R",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2813,5209-023-023,"$8,535",,606,TRACT NO 7972 LOT 95,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2815,5211-006-023,"$2,254",,606,"PARK TRACT LOT COM AT MOST W NW COR OF LOT 25 TR # 14459 TH N TO A PT IN
S LINE OF BARBEE ST VAC E THEREON 110 FT FROM E LINE OF THOMAS ST TH E
ON SD S LINE 25 FT TH N 1¢ W TO N LINE OF SD VAC ST TH E THEREON TO W LINE
OF SD TR TH S THEREON TO A PT N 89¢12'15"" E 34 FT FROM BEG TH S 89¢12'15"" W
TO BEG PART OF VAC ST AND PART OF LOT BLK H",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2816,5214-010-018,"$9,779",,503,TRACT # 22 LOT 138,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2817,5216-004-019,"$67,305",,503,"LOT BD NW BY SE LINE OF TR NO 26008 E BY N AND S C/L OF SEC 19 T 1S R 12W S
AND W BY TR NO 13247 PART OF SE 1/4 OF NW 1/4 OF SEC 19 T 1S R 12W",CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2819,5223-004-002,"$10,316",Y,503,TRACT NO 9552 LOTS 173 AND LOT 174,CITY-L.A. ADELAN,1993 N MARIANNA AVE LOS ANGELES CA 90032 4007,1993 N MARIANNA AVE LOS ANGELES CA 90032,34.065117,-118.1787342
2820,5224-013-015,"$114,417",Y,606,TRACT NO 6332 1/2 VAC ALLEY ADJ ON SE AND LOT 59 BLK 2,COUNTY OF LOS ANGELES,3628 FOWLER ST LOS ANGELES CA 90063 2516,3628 FOWLER ST LOS ANGELES CA 90063,34.0592218,-118.1868653
2821,5224-026-005,"$41,812",Y,606,TRACT # 6479 LOTS 9 AND LOT 10 BLK G,COUNTY OF LOS ANGELES,"1550 N BONNIE BEACH PL LOS ANGELES CA 90063
1603",1550 N BONNIE BEACH PL LOS ANGELES CA 90063,34.0589745,-118.1828322
2822,5224-027-003,"$115,960",Y,606,TRACT # 6482 LOT 7 AND SW 105 FT MEASURED ON NW LINE OF LOT 8 BLK F,COUNTY OF LOS ANGELES,3950 MEDFORD ST LOS ANGELES CA 90063 1609,3950 MEDFORD ST LOS ANGELES CA 90063,34.0604098,-118.181164
2823,5225-002-037,"$6,485",,517,SEGREGATION OF OLD PARCEL 5225-002-017 FOR 2015 YEAR,COUNTY OF LOS ANGELES,VACANT LOT,VACANT LOT,,
2824,5225-002-038,"$6,382",,517,SEGREGATION OF OLD PARCEL 5225-002-017 FOR 2015 YEAR,COUNTY OF LOS ANGELES,VACANT LOT,VACANT LOT,,
2825,5225-002-039,"$6,485",,517,SEGREGATION OF OLD PARCEL 5225-002-017 FOR 2015 YEAR,COUNTY OF LOS ANGELES,VACANT LOT,VACANT LOT,,
2826,5225-026-021,"$11,896",Y,517,TRACT NO 5582 LOT 39,COUNTY OF LOS ANGELES,837 N SYDNEY DR LOS ANGELES CA 90022 1043,837 N SYDNEY DR LOS ANGELES CA 90022,,
2827,5226-045-015,"$32,233",,536,TRACT NO 9450 LOT 15,COUNTY OF LOS ANGELES,964 VAN PELT AVE LOS ANGELES CA 90063 1334,964 VAN PELT AVE LOS ANGELES CA 90063,34.0465537,-118.1771055
2829,5227-014-020,"$71,559",,536,TRACT NO 648O LOT 468,COUNTY OF LOS ANGELES,"1108 N BONNIE BEACH PL LOS ANGELES CA 90063
1227",1108 N BONNIE BEACH PL LOS ANGELES CA 90063,34.0505149,-118.1798479
2830,5228-025-014,"$14,247",Y,536,"TRACT # 5920 LOT COM AT SE COR OF LOT 27 BLK 1 TH N ON E LINE OF SD LOT
42.75 FT TH SW TO A PT IN W LINE OF SD LOT S 25 FT FROM NW COR THEREOF TH
S AND FOLLOWING BDRY LINE OF SD LOT TO BEG PART OF LOT 27 BLK 1",COUNTY OF LOS ANGELES,1181 N ROWAN AVE LOS ANGELES CA 90063 3740,1181 N ROWAN AVE LOS ANGELES CA 90063,34.0516401,-118.187586
2831,5230-020-006,"$8,890",,536,"HAMMELL TR LOT COM N 470 FT FROM SE COR OF LOT 1 THE W 100 FT TH N 16.02
FT TH NE ON SE LINE OF FLORAL DR AND S ON W LINE OF HERBERT AVE TO BEG
PART OF LOT 1",COUNTY OF LOS ANGELES,627 N HERBERT AVE LOS ANGELES CA 90063 1833,627 N HERBERT AVE LOS ANGELES CA 90063,34.0433043,-118.1835742
2832,5232-012-023,"$79,578",Y,536,H T HAZARD'S EAST SIDE ADDITION LOT 25 BLK 24,COUNTY OF LOS ANGELES,160 N ALMA AVE LOS ANGELES CA 90063 4159,160 N ALMA AVE LOS ANGELES CA 90063,,
2833,5232-022-002,"$7,769",Y,536,HAZARD'S ANNEX W 110 FT EX OF ST OF LOT 13 AND ALL OF LOT 14,COUNTY OF LOS ANGELES,234 S EASTMAN AVE LOS ANGELES CA 90063 2424,234 S EASTMAN AVE LOS ANGELES CA 90063,34.0342337,-118.1856715
2834,5232-023-017,"$13,958",Y,536,SUB NO 1 WELLINGTON HEIGHTS S 41 FT OF LOT 6 BLK B,COUNTY OF LOS ANGELES,132 N ROWAN AVE LOS ANGELES CA 90063 2308,132 N ROWAN AVE LOS ANGELES CA 90063,34.0368998,-118.186746
2839,5249-022-036,"$17,985",Y,583,TRACT # 10665 LOT 27 AND SE 25 FT OF LOT 28,COUNTY OF LOS ANGELES,5429 E BEVERLY BLVD LOS ANGELES CA 90022 2207,5429 E BEVERLY BLVD LOS ANGELES CA 90022,,
2842,5261-018-002,"$149,075",Y,517,TRACT NO 9855 LOT 2 BLK 3,CITY EMP PENSION,434 DE LA FUENTE ST MONTEREY PARK 91754 2621,434 DE LA FUENTE ST MONTEREY PARK 91754,34.0575091,-118.135224
2843,5266-010-012,"$42,903",Y,517,TRACT NO 14542 LOT 131,CITY EMP PENSION,533 W GLEASON ST MONTEREY PARK 91754 7004,533 W GLEASON ST MONTEREY PARK 91754,34.0350961,-118.1396706
2844,5267-029-025,"$10,699",,583,"TRACT # 10034 LOT COM AT NE COR OF LOT 188 TH W ON N LINE OF SD LOT TO A
LINE PARALLEL WITH AND DIST E AT R/A 12 FT FROM W LINE OF SD LOT TH S ON
SD PARALLEL LINE 100 FT TH S TO MOST S COR OF SD LOT TH NE ON SE LINE OF
SD LOT 46.22 FT TH N ON E LINE OF SD LOT 111.71 FT TO BEG PART OF LOT 188",CITY EMP PENSION,VACANT LOT,VACANT LOT,,
2845,5275-008-057,"$50,093",Y,517,*TR=32641 LOT 5,COUNTY OF LOS ANGELES,1405 ARAMAC AVE ROSEMEAD CA 91770 4151,1405 ARAMAC AVE ROSEMEAD CA 91770,34.0461258,-118.0965461
2847,5281-004-011,"$35,316",Y,518,"TRACT # 830 LOT ON W LINE OF TROY AVE 60 FT WIDE COM N THEREON 59.25 FT
FROM N LINE OF FERN ST 60 FT WIDE TH N ON SD W LINE 50 FT TH N 89¢46'59' W
103 FT TH S 0¢02' W 50 FT TH E TO BEG PART OF LOT 10",CITY-SO EL MONTE,2607 TROY AVE SOUTH EL MONTE 91733 1429,2607 TROY AVE SOUTH EL MONTE 91733,,
2848,5289-011-012,"$24,833",Y,608,TRACT # 3706 S 50 FT OF N 100 FT OF LOT 126,CITY-ROSEMEAD,3034 MUSCATEL AVE ROSEMEAD CA 91770 2740,3034 MUSCATEL AVE ROSEMEAD CA 91770,34.0639078,-118.077129
2849,5289-011-018,"$48,551",Y,608,TRACT NO 3706 N 100 FT OF LOT 127,CITY-ROSEMEAD,3034 MUSCATEL AVE ROSEMEAD CA 91770 2740,3034 MUSCATEL AVE ROSEMEAD CA 91770,34.0639078,-118.077129
2850,5292-011-018,"$52,914",Y,600,TRACT # 4948 LOT 18 BLK 29,CITY-ALHAMBRA,236 HAMPDEN TER ALHAMBRA CA 91801 2909,236 HAMPDEN TER ALHAMBRA CA 91801,34.0909268,-118.1559825
2851,5301-003-139,"$41,244",Y,503,*TR=27847 LOT 7 CONDOMINIUM*UNIT 13,CITY-LOS ANGELES,861 TEMPLE TER LOS ANGELES CA 90042 5022,861 TEMPLE TER LOS ANGELES CA 90042,34.0994454,-118.1809698
2852,5304-009-006,"$4,290",,606,TRACT NO 1O4 LOT 752,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2854,5305-019-026,"$4,364",,606,ROSE HILL COURT LOT 187,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2855,5305-019-027,"$6,170",,606,ROSE HILL COURT LOT 188,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2856,5305-019-028,"$6,070",,606,ROSE HILL COURT LOT 189,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2857,5305-019-034,"$5,482",,606,ROSE HILL COURT LOT 195,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2858,5305-020-014,"$45,005",,606,*TR=ROSE HILL COURT*LOTS 178 THRU LOT 180,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2859,5305-023-001,"$4,550",,606,ROSE HILL COURT LOT 30,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2860,5305-023-021,"$3,454",,606,ROSE HILL COURT EX NE 100 FT OF LOT 76,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2862,5306-008-003,"$14,301",,503,PASADENA VILLA TRACT LOT 3 BLK 46,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2863,5306-008-027,"$3,120",,503,PASADENA VILLA TRACT LOT 3 BLK 47,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2864,5306-008-028,"$9,489",,503,PASADENA VILLA TRACT LOT 4 BLK 47,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2865,5307-011-014,"$5,393",,503,PASADENA VILLA TRACT LOT 13 BLK 42,CITY-LOS ANGELES,VACANT LOT,VACANT LOT,,
2867,5311-006-060,"$2,121",,503,"PARCEL MAP AS PER BK 48 PG 13 OF P M LOT COM AT MOST N COR OF LOT 1 TH
SE ON NE LINE OF SD LOT 56.49 FT TH S 13¢ 36' W 17.88 FT TH S 16¢16' W 25.85 FT
TH S 64¢41'40"" W TO W LINE OF SD LOT TH N THEREON TO BEG PART OF LOT 1",CITY-SO PASADENA,VACANT LOT,VACANT LOT,,
2868,5318-016-025,"$46,174",Y,503,RAYMOND VILLA TRACT NO 1 LOT 8 BLK D,CITY-SO PASADENA,1112 FAIR OAKS AVE SOUTH PASADENA 91030 3312,1112 FAIR OAKS AVE SOUTH PASADENA 91030,34.1135065,-118.1502631
2869,5319-038-010,"$3,036",Y,503,"ADD # 1 TO ONEONTA PARK LOT ON E LINE OF MERIDIAN AVE COM N 49.99 FT
FROM SW COR OF LOT 10 BLK H TH N 0¢42' E 49.99 FT TH S 89¢43' E 121.9 FT TH S
1¢30' W 50 FT TH W TO BEG PART OF LOT 10 BLK H",CITY-SO PASADENA,2070 MERIDIAN AVE SOUTH PASADENA 91030 4210,2070 MERIDIAN AVE SOUTH PASADENA 91030,34.099309,-118.156679
2870,5321-025-013,"$123,656",Y,600,"TRACT # 3664 LOT COM AT NW COR OF LOT 1 TH S 57.66 FT TH N 60¢17' E 122.75 FT
TH NW TO NW LINE OF SD LOT TH SW THEREON 94.45 FT TO BEG PART OF LOT 1",CITY-ALHAMBRA,216 W MCLEAN ST ALHAMBRA CA 91801 1323,216 W MCLEAN ST ALHAMBRA CA 91801,,
2873,5338-014-037,"$30,548",Y,600,TRACT NO 28451 CONDOMINIUM UNIT 10,CITY-ALHAMBRA,"215 N CURTIS AVE APT 0010 ALHAMBRA CA 91801
2171",215 N CURTIS AVE APT 0010 ALHAMBRA CA 91801,,
2874,5342-016-015,"$142,731",Y,600,SUB # 3 OF DOLGEVILLE LOTS 16 AND LOT 17 BLK 17,CITY-ALHAMBRA,822 S DATE AVE ALHAMBRA CA 91803 1414,822 S DATE AVE ALHAMBRA CA 91803,,
2876,5345-017-067,"$36,792",Y,600,TR=52887 LOT 1 CONDO UNIT 2,CITY-ALHAMBRA,309 S ALMANSOR ST B ALHAMBRA CA 91801 4259,309 S ALMANSOR ST B ALHAMBRA CA 91801,,
2878,5346-009-010,"$15,419",,600,TRACT # 1567 NE 50 FT OF SE 50.5 FT OF LOT 1,CITY-ALHAMBRA,VACANT LOT,VACANT LOT,,
2879,5348-013-005,"$10,541",Y,600,TRACT NO 10522 LOT 68,CITY-ALHAMBRA,1016 S 5TH ST ALHAMBRA CA 91801 4727,1016 S 5TH ST ALHAMBRA CA 91801,34.082488,-118.1279931
2881,5351-023-015,"$6,081",Y,600,"TRACT # 5465 LOT COM ON NW LINE OF MIDWICK DR SW THEREON 3 FT FROM
MOST E COR OF LOT 15 BLK 15 TH N 21¢52'15"" W TO N LINE OF SD LOT TH W AND
FOLLOWING BDRY LINE OF SD LOT TO BEG PART OF LOT 15 BLK 15",CITY-ALHAMBRA,3033 MIDWICK DR ALHAMBRA CA 91803 2536,3033 MIDWICK DR ALHAMBRA CA 91803,34.0714211,-118.1589178
2882,5352-002-010,"$3,732",Y,600,TRACT NO 18497 LOT 102,CITY-ALHAMBRA,2305 CHARNWOOD AVE ALHAMBRA CA 91803 3619,2305 CHARNWOOD AVE ALHAMBRA CA 91803,34.0674144,-118.1619275
2883,5357-018-016,"$17,417",Y,600,TRACT # 4376 E 155 FT OF LOT 54,CITY-ALHAMBRA,1608 S ATLANTIC BLVD ALHAMBRA CA 91803 3113,1608 S ATLANTIC BLVD ALHAMBRA CA 91803,34.075712,-118.1343697
